9983,247,0.9,1,DC Trosa,5/26/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,DAP
9983,25.46,0.97,43,DC Trosa,5/25/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,104.05,13.3,32,DC Trosa,5/20/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,70.69,13,45,DC Trosa,5/19/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,32.32,3.16,43,DC Trosa,5/18/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,47.44,4.4,33,DC Trosa,5/18/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,239.68,63.5,22,DC Trosa,5/15/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.26,34,DC Trosa,5/14/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,30.16,0.97,45,DC Trosa,5/14/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,1,6,DC Trosa,5/8/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,23.14,1.4,66,DC Trosa,5/7/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,391.3,86,7,DC Trosa,5/6/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,CIP
9983,18.82,0.19,6,DC Trosa,5/6/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,23.14,1,5,DC Trosa,5/5/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.35,4,DC Trosa,5/4/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,47.44,2.3,3,DC Trosa,5/4/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,323.02,62,7,DC Trosa,4/28/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,DAP
9983,18.82,0.32,45,DC Trosa,4/28/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,58.24,8.8,123,DC Trosa,4/27/2020,AB Singapore Pte Ltd,Singapore,498747,SG,air,DHL,DAP
9983,38.8,4.7,56,DC Trosa,4/22/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,36.64,4.35,7,DC Trosa,4/22/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,264.09,69.1,8,DC Trosa,4/22/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,28,1.8,9,DC Trosa,4/20/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.67,87,DC Trosa,4/17/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,45.28,6.3,6,DC Trosa,4/14/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,77.55,14.75,5,DC Trosa,4/9/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.19,4,DC Trosa,4/8/2020,AB Singapore Pte Ltd,Singapore,629654,SG,air,DHL,DAP
9983,34.48,3.86,3,DC Trosa,4/6/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,60.4,4.15,6,DC Trosa,4/2/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,38.8,4.73,90,DC Trosa,4/1/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.21,5,DC Trosa,3/27/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.2,43,DC Trosa,3/27/2020,AB Singapore Pte Ltd,Singapore,638503,SG,air,DHL,DAP
9983,106.96,24,21,DC Trosa,3/26/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,144.38,38,34,DC Trosa,3/26/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,76.56,15.37,21,DC Trosa,3/25/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
